date,flight,type,route,mc,lent_num,arrive_runway,bag_waight,mc_arrive,hatch_open,err_hatch_open,beg_unload_spo,end_unload_spo,beg_unload_sobgp,end_unload_sobgp,end_unload_tgo,err_end_unload,violation_standart,time_beg_lenta,time_end_lenta,violation_first_bag,violation_last_bag,deliver_1_beg,deliver_1_end,deliver_2_beg,deliver_2_end,deliver_3_beg,deliver_3_end,senior_loader,company,bag_status
2026-09-07,А4 7020 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),26,Y(А05),08:30,96,2026-09-07 08:45:00,2026-09-07 08:45:00,,2026-09-07 08:51:00,2026-09-07 08:52:00,2026-09-07 08:51:00,2026-09-07 08:52:00,2026-09-07 08:50:00,2.0,,2026-09-07 08:58:00,2026-09-07 09:02:00,,0.0,2026-09-07 08:53:00,2026-09-07 08:56:00,,,,,Додаров Ф. М.,Азимут,Выдача до 30 минут
2026-09-07,ЯК 473 ,73Х,ЯКУТСК,48,Y(А08),08:36,1198,2026-09-07 08:42:00,2026-09-07 08:45:00,,2026-09-07 08:45:00,2026-09-07 08:52:00,2026-09-07 08:45:00,2026-09-07 08:52:00,2026-09-07 08:51:00,1.0,2.0,2026-09-07 09:05:00,2026-09-07 09:08:00,,0.0,2026-09-07 09:00:00,2026-09-07 09:09:00,,,,,Музафаров А. С.,Якутия,Выдача до 30 минут
2026-09-07,DV 809 ,738,АЛМАТЫ(АЛМАТЫ ИНТЛ.),18,Y(А13),08:38,906,2026-09-07 08:48:00,2026-09-07 08:48:00,,2026-09-07 08:49:00,2026-09-07 08:55:00,2026-09-07 08:51:00,2026-09-07 08:55:00,2026-09-07 08:58:00,,,2026-09-07 09:01:00,2026-09-07 09:05:00,,0.0,2026-09-07 08:56:00,2026-09-07 09:02:00,,,,,"Каламбеков У. О., Тано Б. А.",SCAT Airlines,Выдача до 30 минут
2026-09-07,3F 321 ,320,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),27,Y(А13),08:10,1182,2026-09-07 08:24:00,2026-09-07 08:26:00,,2026-09-07 08:29:00,2026-09-07 08:35:00,2026-09-07 08:29:00,2026-09-07 08:35:00,2026-09-07 08:36:00,,,2026-09-07 08:41:00,2026-09-07 08:44:00,,0.0,2026-09-07 08:37:00,2026-09-07 08:40:00,,,,,Хушвактов П. З.,FLYONE Armenia,Выдача до 30 минут
2026-09-08,В2 979 ,733,МИНСК(МИНСК ИНТЛ.),29,Y(А13),16:13,347,2026-09-08 16:24:00,2026-09-08 16:27:00,,2026-09-08 16:26:00,2026-09-08 16:28:00,2026-09-08 16:26:00,2026-09-08 16:28:00,2026-09-08 16:30:00,,,2026-09-08 16:32:00,2026-09-08 16:33:00,,0.0,2026-09-08 16:29:00,2026-09-08 16:32:00,,,,,Ушаков М. В.,Белавиа,Выдача до 30 минут
2026-09-08,ФВ 6037 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),16:17,110,2026-09-08 16:26:00,2026-09-08 16:29:00,,2026-09-08 16:29:00,2026-09-08 16:31:00,2026-09-08 16:29:00,2026-09-08 16:31:00,2026-09-08 16:31:00,,1.0,2026-09-08 16:36:00,2026-09-08 16:37:00,,0.0,2026-09-08 16:33:00,2026-09-08 16:35:00,,,,,Шамсов Б. С.,Россия,Выдача до 30 минут
2026-09-08,А4 7010 ,СУ9,ТБИЛИСИ(ТБИЛИСИ ИНТЛ.),28,Y(А12),16:20,1121,2026-09-08 16:31:00,2026-09-08 16:32:00,,2026-09-08 16:35:00,2026-09-08 16:47:00,2026-09-08 16:35:00,2026-09-08 16:47:00,2026-09-08 16:42:00,5.0,5.0,2026-09-08 16:52:00,2026-09-08 16:53:00,1.0,0.0,2026-09-08 16:49:00,2026-09-08 16:52:00,,,,,Пельгуев Д.,Азимут,Выдача до 30 минут
2026-09-08,3F 325 ,320,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),25,Y(А13),16:55,926,2026-09-08 17:04:00,2026-09-08 17:07:00,,2026-09-08 17:07:00,2026-09-08 17:12:00,2026-09-08 17:07:00,2026-09-08 17:12:00,2026-09-08 17:14:00,,,2026-09-08 17:23:00,2026-09-08 17:25:00,,0.0,2026-09-08 17:18:00,2026-09-08 17:23:00,,,,,Тано Б. А.,FLYONE Armenia,Выдача до 30 минут
2026-09-08,ФВ 6175 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),9,Y(А04),17:12,111,2026-09-08 17:21:00,2026-09-08 17:21:00,,2026-09-08 17:24:00,2026-09-08 17:25:00,2026-09-08 17:24:00,2026-09-08 17:25:00,2026-09-08 17:26:00,,,2026-09-08 17:29:00,2026-09-08 17:48:00,,0.0,2026-09-08 17:26:00,2026-09-08 17:29:00,,,,,Минченко А. И.,Россия,Выдача до 30 минут
2026-09-08,ЯК 480 ,73В,МИНЕРАЛЬНЫЕ ВОДЫ,14,Y(А05),17:26,794,2026-09-08 17:34:00,2026-09-08 17:35:00,,2026-09-08 17:38:00,2026-09-08 17:40:00,2026-09-08 17:38:00,2026-09-08 17:40:00,2026-09-08 17:39:00,1.0,1.0,2026-09-08 17:46:00,2026-09-08 17:47:00,,0.0,2026-09-08 17:40:00,2026-09-08 17:46:00,,,,,Чеканов В. А.,Якутия,Выдача до 30 минут
2026-09-08,ДР 836 ,7С8,ГАЗИПАША,48,Y(А09),17:30,1400,-1,,,2026-09-08 17:41:00,2026-09-08 17:52:00,2026-09-08 17:41:00,2026-09-08 17:52:00,,,2.0,2026-09-08 17:54:00,2026-09-08 18:05:00,,0.0,2026-09-08 17:48:00,2026-09-08 17:54:00,2026-09-08 17:59:00,2026-09-08 18:04:00,,,Скулов Е. С.,Победа,Некорректно проставлены отметки
2026-09-08,TK 415 ,32Б,СТАМБУЛ(СТАМБУЛ НЬЮ),22,Y(А10),18:16,3384,2026-09-08 18:29:00,2026-09-08 18:31:00,,2026-09-08 18:32:00,2026-09-08 18:56:00,2026-09-08 18:32:00,2026-09-08 18:56:00,2026-09-08 18:56:00,,1.0,2026-09-08 18:49:00,2026-09-08 19:06:00,,7.0,,,2026-09-08 18:33:00,2026-09-08 19:03:00,,,Соболь М. Ф.,Turkish Airlines,Выдача от 30 до 40 минут
2026-09-08,ЯК 736 ,73Х,ПЕВЕК,59,Y(А06),17:54,1815,2026-09-08 18:04:00,2026-09-08 18:05:00,,2026-09-08 18:08:00,2026-09-08 18:21:00,2026-09-08 18:08:00,2026-09-08 18:21:00,2026-09-08 18:20:00,1.0,1.0,2026-09-08 18:23:00,2026-09-08 18:37:00,,3.0,2026-09-08 18:17:00,2026-09-08 18:23:00,2026-09-08 18:34:00,2026-09-08 18:37:00,,,Ушаков Г. А.,Якутия,Выдача от 30 до 40 минут
2026-09-08,ЮТ 276 ,734,СОЧИ,10,Y(А05),18:07,563,2026-09-08 18:16:00,2026-09-08 18:17:00,,2026-09-08 18:19:00,2026-09-08 18:26:00,2026-09-08 18:19:00,2026-09-08 18:26:00,2026-09-08 18:24:00,2.0,3.0,2026-09-08 18:29:00,2026-09-08 18:30:00,,0.0,2026-09-08 18:27:00,2026-09-08 18:29:00,,,,,Федоров Н. В.,Ютэйр,Выдача до 30 минут
2026-09-08,PBD 736 ,73Х,ГАЗИПАША,46,Y(А12),18:13,988,2026-09-08 18:19:00,2026-09-08 18:22:00,,2026-09-08 18:22:00,2026-09-08 18:29:00,2026-09-08 18:22:00,2026-09-08 18:29:00,2026-09-08 18:30:00,,,2026-09-08 18:34:00,2026-09-08 18:42:00,,0.0,2026-09-08 18:34:00,2026-09-08 18:35:00,,,,,Фозылов Б. З.,Победа,Выдача до 30 минут
2026-09-08,ЮТ 802 ,762,ДУШАНБЕ(ДУШАНБЕ ИНТЛ.),64,Y(А09),18:20,2553,2026-09-08 18:36:00,2026-09-08 18:39:00,,2026-09-08 18:40:00,2026-09-08 18:53:00,2026-09-08 18:40:00,2026-09-08 18:53:00,2026-09-08 18:57:00,,,2026-09-08 19:01:00,2026-09-08 19:06:00,,0.0,2026-09-08 18:40:00,2026-09-08 19:02:00,2026-09-08 18:32:00,2026-09-08 19:07:00,,,Михайлов М. С.,Ютэйр,Выдача до 30 минут
2026-09-08,ФВ 6177 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),18:27,219,2026-09-08 18:39:00,2026-09-08 18:41:00,,2026-09-08 18:44:00,2026-09-08 18:47:00,2026-09-08 18:44:00,2026-09-08 18:47:00,2026-09-08 18:44:00,3.0,2.0,2026-09-08 18:50:00,2026-09-08 18:51:00,,0.0,2026-09-08 18:48:00,2026-09-08 18:51:00,,,,,Ушаков М. В.,Россия,Выдача до 30 минут
2026-09-08,ЮТ 456 ,735,НОЯБРЬСК,6,Y(А07),18:29,352,2026-09-08 18:37:00,2026-09-08 18:38:00,,2026-09-08 18:42:00,2026-09-08 18:46:00,2026-09-08 18:42:00,2026-09-08 18:46:00,2026-09-08 18:43:00,3.0,2.0,2026-09-08 18:51:00,2026-09-08 18:52:00,,0.0,2026-09-08 18:38:00,2026-09-08 18:50:00,,,,,Минченко А. И.,Ютэйр,Выдача до 30 минут
2026-09-08,ЮТ 374 ,734,МИНЕРАЛЬНЫЕ ВОДЫ,17,Y(А06),18:41,883,2026-09-08 18:47:00,2026-09-08 18:48:00,,2026-09-08 18:50:00,2026-09-08 18:56:00,2026-09-08 18:50:00,2026-09-08 18:56:00,2026-09-08 18:57:00,,,2026-09-08 19:04:00,2026-09-08 19:06:00,,0.0,2026-09-08 18:58:00,2026-09-08 19:04:00,,,,,Чеканов В. А.,Ютэйр,Выдача до 30 минут
2026-09-08,ЮТ 746 ,73Х,БАКУ(ИМ. ГЕЙДАРА АЛИЕВА),11,Y(А11),17:38,1953,2026-09-08 17:48:00,2026-09-08 17:51:00,,2026-09-08 17:51:00,2026-09-08 18:11:00,2026-09-08 17:51:00,2026-09-08 18:11:00,2026-09-08 18:05:00,6.0,7.0,2026-09-08 18:02:00,2026-09-08 18:13:00,,0.0,2026-09-08 17:57:00,2026-09-08 18:01:00,2026-09-08 18:25:00,2026-09-08 18:29:00,,,Ушаков М. В.,Ютэйр,Выдача до 30 минут
2026-09-08,ДР 856 ,73Х,ГЮМРИ(ШИРАК),49,Y(А13),16:07,1202,2026-09-08 16:13:00,2026-09-08 16:17:00,1.0,2026-09-08 16:17:00,2026-09-08 16:28:00,2026-09-08 16:17:00,2026-09-08 16:28:00,2026-09-08 16:25:00,3.0,3.0,2026-09-08 16:31:00,2026-09-08 16:43:00,,0.0,2026-09-08 16:25:00,2026-09-08 16:32:00,2026-09-08 16:37:00,2026-09-08 16:43:00,,,Чеканов В. А.,Победа,Выдача до 30 минут
2026-09-08,TK 3012 ,321,АНТАЛЬЯ,21,Y(А09),12:11,2586,2026-09-08 12:20:00,2026-09-08 12:22:00,,2026-09-08 12:25:00,2026-09-08 12:40:00,2026-09-08 12:25:00,2026-09-08 12:40:00,2026-09-08 12:41:00,,,2026-09-08 12:37:00,2026-09-08 12:46:00,,0.0,2026-09-08 12:06:00,2026-09-08 12:36:00,2026-09-08 12:16:00,2026-09-08 12:50:00,,,Скулов Е. С.,Turkish Airlines,Выдача до 30 минут
2026-09-08,J2 807 ,763,БАКУ(ИМ. ГЕЙДАРА АЛИЕВА),19,Y(А09),14:32,2482,2026-09-08 14:42:00,2026-09-08 14:45:00,,2026-09-08 14:45:00,2026-09-08 14:59:00,2026-09-08 14:45:00,2026-09-08 14:59:00,2026-09-08 15:03:00,,,2026-09-08 14:51:00,2026-09-08 15:05:00,,0.0,2026-09-08 14:45:00,2026-09-08 15:05:00,,,,,Скулов Е. С.,AZAL,Выдача до 30 минут
2026-09-08,ДР 404 ,7С8,ЕКАТЕРИНБУРГ(КОЛЬЦОВО),49,Y(А05),18:45,508,2026-09-08 18:54:00,2026-09-08 18:55:00,,2026-09-08 18:56:00,2026-09-08 19:00:00,2026-09-08 18:56:00,2026-09-08 19:00:00,2026-09-08 19:01:00,,1.0,2026-09-08 19:08:00,2026-09-08 19:09:00,,0.0,2026-09-08 19:02:00,2026-09-08 19:08:00,,,,,Каламбеков У. О.,Победа,Выдача до 30 минут
2026-09-08,TK 1231 ,321,АНТАЛЬЯ,24,Y(А11),12:15,807,2026-09-08 12:25:00,2026-09-08 12:28:00,,2026-09-08 12:29:00,2026-09-08 12:34:00,2026-09-08 12:29:00,2026-09-08 12:34:00,2026-09-08 12:34:00,,,2026-09-08 12:39:00,2026-09-08 12:43:00,,0.0,2026-09-08 12:22:00,2026-09-08 13:00:00,,,,,Каламбеков У. О.,Turkish Airlines,Выдача до 30 минут
2026-09-08,ФВ 6009 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),12:21,213,2026-09-08 12:32:00,2026-09-08 12:37:00,2.0,2026-09-08 12:35:00,2026-09-08 12:40:00,2026-09-08 12:35:00,2026-09-08 12:40:00,2026-09-08 12:37:00,3.0,4.0,2026-09-08 12:44:00,2026-09-08 12:45:00,,0.0,2026-09-08 12:40:00,2026-09-08 12:44:00,,,,,Минченко А. И.,Россия,Выдача до 30 минут
2026-09-08,ДР 114 ,7С8,СОЧИ,49,Y(А05),12:25,620,2026-09-08 12:34:00,2026-09-08 12:34:00,,2026-09-08 12:36:00,2026-09-08 12:44:00,2026-09-08 12:36:00,2026-09-08 12:44:00,2026-09-08 12:42:00,2.0,4.0,2026-09-08 12:50:00,2026-09-08 12:52:00,,0.0,2026-09-08 12:45:00,2026-09-08 12:50:00,,,,,Кутейников А. В.,Победа,Выдача до 30 минут
2026-09-08,ЖГ 937 ,735,БАТУМИ,29,Y(А12),12:57,725,2026-09-08 13:05:00,2026-09-08 13:08:00,,2026-09-08 13:09:00,2026-09-08 13:18:00,2026-09-08 13:09:00,2026-09-08 13:18:00,2026-09-08 13:14:00,4.0,4.0,2026-09-08 13:24:00,2026-09-08 13:27:00,,0.0,2026-09-08 13:21:00,2026-09-08 13:25:00,,,,,Шамсов Б. С.,GEORGIAN AIRWAYS,Выдача до 30 минут
2026-09-08,ДР 160 ,73Х,КРАСНОДАР(ПАШКОВСКИЙ),44,Y(А05),13:03,465,2026-09-08 13:13:00,2026-09-08 13:26:00,10.0,2026-09-08 13:18:00,2026-09-08 13:21:00,2026-09-08 13:18:00,2026-09-08 13:21:00,2026-09-08 13:20:00,1.0,,2026-09-08 13:26:00,2026-09-08 13:29:00,,0.0,2026-09-08 13:20:00,2026-09-08 13:25:00,,,,,Ушаков М. В.,Победа,Выдача до 30 минут
2026-09-08,ДР 466 ,7С8,УЛЬЯНОВСК(БАРАТАЕВКА),47,Y(А04),13:07,135,2026-09-08 13:17:00,2026-09-08 13:17:00,,2026-09-08 13:17:00,2026-09-08 13:19:00,2026-09-08 13:17:00,2026-09-08 13:19:00,2026-09-08 13:22:00,,1.0,2026-09-08 13:25:00,2026-09-08 13:26:00,,0.0,2026-09-08 13:19:00,2026-09-08 13:25:00,,,,,Минченко А. И.,Победа,Выдача до 30 минут
2026-09-08,ЯМ 543 ,73Х,НОВОСИБИРСК(ТОЛМАЧЕВО),12,Y(А06),13:10,803,2026-09-08 13:23:00,2026-09-08 13:23:00,,2026-09-08 13:26:00,2026-09-08 13:37:00,2026-09-08 13:26:00,2026-09-08 13:37:00,2026-09-08 13:32:00,5.0,6.0,2026-09-08 13:41:00,2026-09-08 13:45:00,,0.0,2026-09-08 13:37:00,2026-09-08 13:40:00,,,,,Фозылов Б. З.,Алроса,Выдача до 30 минут
2026-09-08,ФВ 6025 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),9,Y(А04),13:17,81,2026-09-08 13:26:00,2026-09-08 13:28:00,,2026-09-08 13:30:00,2026-09-08 13:31:00,2026-09-08 13:30:00,2026-09-08 13:31:00,2026-09-08 13:31:00,,,2026-09-08 13:34:00,2026-09-08 13:35:00,,0.0,2026-09-08 13:31:00,2026-09-08 13:34:00,,,,,Пельгуев Д.,Россия,Выдача до 30 минут
2026-09-08,ДР 116 ,7С8,СОЧИ,50,Y(А07),13:30,851,2026-09-08 13:40:00,2026-09-08 13:41:00,,2026-09-08 13:42:00,2026-09-08 13:50:00,2026-09-08 13:42:00,2026-09-08 13:50:00,2026-09-08 13:50:00,,2.0,2026-09-08 13:57:00,2026-09-08 14:02:00,,0.0,2026-09-08 13:51:00,2026-09-08 13:56:00,,,,,Федоров Н. В.,Победа,Выдача до 30 минут
2026-09-08,TK 417 ,321,СТАМБУЛ(СТАМБУЛ НЬЮ),22,Y(А09),13:36,2570,2026-09-08 13:46:00,2026-09-08 13:46:00,,2026-09-08 13:48:00,2026-09-08 14:00:00,2026-09-08 13:48:00,2026-09-08 14:00:00,2026-09-08 14:07:00,,,2026-09-08 14:00:00,2026-09-08 14:09:00,,0.0,2026-09-08 13:59:00,2026-09-08 14:00:00,2026-09-08 13:32:00,2026-09-08 14:11:00,,,Михайлов М. С.,Turkish Airlines,Выдача до 30 минут
2026-09-08,PC 388 ,32Щ,СТАМБУЛ(САБИХА ГОКЦЕН),21,Y(А10),13:55,2760,2026-09-08 14:07:00,2026-09-08 14:12:00,2.0,2026-09-08 14:09:00,2026-09-08 14:22:00,2026-09-08 14:09:00,2026-09-08 14:22:00,2026-09-08 14:29:00,,,2026-09-08 14:17:00,2026-09-08 14:31:00,,0.0,2026-09-08 14:13:00,2026-09-08 14:17:00,2026-09-08 14:23:00,2026-09-08 14:28:00,,,"Давлатов Б. Ч., Соболь М. Ф.",Pegasus,Выдача до 30 минут
2026-09-08,ЮТ 744 ,734,ГЯНДЖА,61,Y(А12),14:14,1892,2026-09-08 14:25:00,2026-09-08 14:28:00,,2026-09-08 14:27:00,2026-09-08 14:43:00,2026-09-08 14:27:00,2026-09-08 14:43:00,2026-09-08 14:42:00,1.0,3.0,2026-09-08 14:45:00,2026-09-08 15:00:00,,5.0,2026-09-08 14:37:00,2026-09-08 14:44:00,2026-09-08 14:51:00,2026-09-08 14:58:00,,,Тано Б. А.,Ютэйр,Выдача от 30 до 40 минут
2026-09-08,ЮТ 334 ,73Е,НАРЬЯН-МАР,15,Y(А04),14:18,501,2026-09-08 14:26:00,2026-09-08 14:28:00,,2026-09-08 14:29:00,2026-09-08 14:34:00,2026-09-08 14:29:00,2026-09-08 14:34:00,2026-09-08 14:33:00,1.0,2.0,2026-09-08 14:39:00,2026-09-08 14:40:00,,0.0,2026-09-08 14:34:00,2026-09-08 14:41:00,,,,,Каламбеков У. О.,Ютэйр,Выдача до 30 минут
2026-09-08,FZ 989 ,7М8,ДУБАЙ(ДУБАЙ ИНТЛ.),26A,Y(А11),14:22,873,2026-09-08 14:34:00,2026-09-08 14:35:00,,2026-09-08 14:34:00,2026-09-08 14:40:00,2026-09-08 14:34:00,2026-09-08 14:40:00,2026-09-08 14:44:00,,,2026-09-08 14:43:00,2026-09-08 14:49:00,,0.0,2026-09-08 14:40:00,2026-09-08 14:44:00,,,,,"Кутейников А. В., Фозылов Б. З.",flydubai,Выдача до 30 минут
2026-09-08,А4 7030 ,СУ9,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),24,Y(А13),14:26,730,2026-09-08 14:35:00,2026-09-08 14:37:00,,2026-09-08 14:38:00,2026-09-08 14:43:00,2026-09-08 14:38:00,2026-09-08 14:43:00,2026-09-08 14:44:00,,,2026-09-08 14:50:00,2026-09-08 14:52:00,,0.0,2026-09-08 14:47:00,2026-09-08 14:50:00,,,,,Шамсов Б. С.,Азимут,Выдача до 30 минут
2026-09-08,ГЗП 260 ,СУ9,НОВЫЙ УРЕНГОЙ,Б36,Y(А05),14:28,525,2026-09-08 14:36:00,2026-09-08 14:37:00,,2026-09-08 14:40:00,2026-09-08 14:44:00,2026-09-08 14:40:00,2026-09-08 14:44:00,2026-09-08 14:44:00,,,2026-09-08 15:03:00,2026-09-08 15:04:00,,0.0,2026-09-08 14:45:00,2026-09-08 15:04:00,,,,,Ушаков М. В.,Газпром авиа,Выдача до 30 минут
2026-09-08,ЖГ 926 ,73Х,ТБИЛИСИ(ТБИЛИСИ ИНТЛ.),30,Y(А11),15:39,1613,2026-09-08 15:47:00,2026-09-08 15:47:00,,2026-09-08 15:50:00,2026-09-08 16:01:00,2026-09-08 15:50:00,2026-09-08 16:01:00,2026-09-08 16:02:00,,,2026-09-08 16:02:00,2026-09-08 16:08:00,,0.0,2026-09-08 15:57:00,2026-09-08 16:00:00,2026-09-08 16:05:00,2026-09-08 16:08:00,,,Минченко А. И.,GEORGIAN AIRWAYS,Выдача до 30 минут
2026-09-08,ЮТ 576 ,735,КРАСНОДАР(ПАШКОВСКИЙ),58,Y(А08),18:50,778,2026-09-08 19:01:00,2026-09-08 19:02:00,,2026-09-08 19:05:00,2026-09-08 19:13:00,2026-09-08 19:05:00,2026-09-08 19:13:00,2026-09-08 19:10:00,3.0,3.0,2026-09-08 19:20:00,2026-09-08 19:22:00,,0.0,2026-09-08 19:14:00,2026-09-08 19:23:00,,,,,Ушаков Г. А.,Ютэйр,Выдача до 30 минут
2026-09-08,ДР 994 ,73Х,СТАМБУЛ(СТАМБУЛ НЬЮ),49,Y(А11),20:49,815,2026-09-08 20:56:00,2026-09-08 20:58:00,,2026-09-08 20:59:00,2026-09-08 21:05:00,2026-09-08 20:59:00,2026-09-08 21:05:00,2026-09-08 21:05:00,,1.0,2026-09-08 21:13:00,2026-09-08 21:16:00,,0.0,2026-09-08 21:07:00,2026-09-08 21:13:00,,,,,Дубинский В. Д.,Победа,Выдача до 30 минут
2026-09-08,ЮТ 250 ,73Х,СОЧИ,15,Y(А06),18:59,1002,2026-09-08 19:08:00,2026-09-08 19:09:00,,2026-09-08 19:11:00,2026-09-08 19:20:00,2026-09-08 19:11:00,2026-09-08 19:20:00,2026-09-08 19:19:00,1.0,2.0,2026-09-08 19:24:00,2026-09-08 19:27:00,,0.0,2026-09-08 19:24:00,2026-09-08 19:25:00,,,,,Тано Б. А.,Ютэйр,Выдача до 30 минут
2026-09-08,FZ 8471 ,7М8,ДУБАЙ(ДУБАЙ ИНТЛ.),30,Y(А10),21:56,1329,2026-09-08 22:08:00,2026-09-08 22:10:00,,2026-09-08 22:11:00,2026-09-08 22:21:00,2026-09-08 22:11:00,2026-09-08 22:21:00,2026-09-08 22:21:00,,1.0,2026-09-08 22:20:00,2026-09-08 22:30:00,,0.0,2026-09-08 22:17:00,2026-09-08 22:19:00,2026-09-08 22:25:00,2026-09-08 22:28:00,,,Пельгуев Д.,flydubai,Выдача до 30 минут
2026-09-08,DV 813 ,738,АСТАНА(НУРСУЛТАН НАЗАРБАЕВ),18,Y(А13),22:30,860,2026-09-08 22:37:00,2026-09-08 22:39:00,,2026-09-08 22:40:00,2026-09-08 22:49:00,2026-09-08 22:40:00,2026-09-08 22:49:00,2026-09-08 22:47:00,2.0,3.0,2026-09-08 22:55:00,2026-09-08 22:57:00,,0.0,2026-09-08 22:51:00,2026-09-08 22:56:00,,,,,Соболь М. Ф.,SCAT Airlines,Выдача до 30 минут
2026-09-08,А4 7036 ,СУ9,ПСКОВ(КРЕСТЫ),45,Y(А07),22:32,144,2026-09-13 16:21:00,2026-09-13 16:22:00,,2026-09-08 22:43:00,2026-09-08 22:45:00,2026-09-08 22:43:00,2026-09-08 22:45:00,2026-09-13 16:26:00,,1.0,2026-09-08 22:50:00,2026-09-08 22:51:00,,0.0,2026-09-08 22:46:00,2026-09-08 22:51:00,,,,,Скулов Е. С.,Азимут,Некорректно проставлены отметки
2026-09-08,J2 805 ,319,БАКУ(ИМ. ГЕЙДАРА АЛИЕВА),25,Y(А10),22:35,1779,2026-09-08 22:49:00,2026-09-08 22:51:00,,2026-09-08 22:52:00,2026-09-08 23:09:00,2026-09-08 22:52:00,2026-09-08 23:09:00,2026-09-08 23:05:00,4.0,5.0,2026-09-08 23:08:00,2026-09-08 23:14:00,,0.0,2026-09-08 23:03:00,2026-09-08 23:08:00,2026-09-08 23:11:00,2026-09-08 23:14:00,,,Каламбеков У. О.,AZAL,Выдача до 30 минут
2026-09-08,FZ 951 ,7М8,ДУБАЙ(ДУБАЙ ИНТЛ.),29,Y(А12),22:39,824,2026-09-08 22:51:00,2026-09-08 22:54:00,,2026-09-08 22:54:00,2026-09-08 23:01:00,2026-09-08 22:54:00,2026-09-08 23:01:00,2026-09-08 23:00:00,1.0,2.0,2026-09-08 23:06:00,2026-09-08 23:08:00,,0.0,2026-09-08 23:03:00,2026-09-08 23:05:00,,,,,Тано Б. А.,flydubai,Выдача до 30 минут
2026-09-08,PC 1580 ,32Н,АНТАЛЬЯ,23,Y(А09),22:42,1751,2026-09-08 22:54:00,2026-09-08 22:55:00,,2026-09-08 22:57:00,2026-09-08 23:09:00,2026-09-08 22:57:00,2026-09-08 23:09:00,2026-09-08 23:10:00,,,2026-09-08 23:09:00,2026-09-08 23:20:00,,0.0,2026-09-08 23:04:00,2026-09-08 23:09:00,2026-09-08 23:14:00,2026-09-08 23:17:00,,,Шарипов К. А.,Pegasus,Выдача до 30 минут
2026-09-08,TK 411 ,333,СТАМБУЛ(СТАМБУЛ НЬЮ),22,Y(А10),22:55,4732,2026-09-08 23:12:00,2026-09-08 23:13:00,,2026-09-08 23:13:00,2026-09-08 23:30:00,2026-09-08 23:13:00,2026-09-08 23:30:00,2026-09-08 23:48:00,,,2026-09-08 23:30:00,2026-09-08 23:36:00,,0.0,2026-09-08 23:13:00,2026-09-08 23:30:00,2026-09-08 23:31:00,2026-09-08 23:41:00,,,Демчук Д. П.,Turkish Airlines,Выдача до 30 минут
2026-09-08,ДР 422 ,73Х,САМАРА(КУРУМОЧ),42,Y(А07),21:48,222,2026-09-08 21:58:00,2026-09-08 22:02:00,1.0,2026-09-08 22:01:00,2026-09-08 22:04:00,2026-09-08 22:01:00,2026-09-08 22:04:00,2026-09-08 22:03:00,1.0,2.0,2026-09-08 22:09:00,2026-09-08 22:11:00,,0.0,2026-09-08 22:04:00,2026-09-08 22:10:00,,,,,Киричек А. А.,Победа,Выдача до 30 минут
2026-09-08,ДР 486 ,7С8,УЛЬЯНОВСК(БАРАТАЕВКА),48,Y(А05),23:00,74,-1,,,2026-09-08 23:12:00,2026-09-08 23:13:00,2026-09-08 23:12:00,2026-09-08 23:13:00,,,1.0,2026-09-08 23:22:00,2026-09-08 23:23:00,,0.0,2026-09-08 23:16:00,2026-09-08 23:22:00,,,,,Музафаров А. С.,Победа,Некорректно проставлены отметки
2026-09-08,ХИ 605 ,320,САМАРКАНД(САМАРКАНД ИНТЛ.),26,Y(А11),23:19,1114,2026-09-08 23:32:00,2026-09-08 23:34:00,,2026-09-08 23:37:00,2026-09-08 23:43:00,2026-09-08 23:37:00,2026-09-08 23:43:00,2026-09-08 23:43:00,,,2026-09-08 23:50:00,2026-09-08 23:53:00,,0.0,2026-09-08 23:45:00,2026-09-08 23:49:00,,,,,Юрков С.,UZBEKISTAN AIRWAYS,Выдача до 30 минут
2026-09-08,NE 640 ,321,ШАРМ ЭЛЬ ШЕЙХ(ШАРМ ЭЛЬ ШЕЙХ ИНТЛ.),37A,Y(А09),23:23,2190,2026-09-08 23:34:00,2026-09-08 23:37:00,,2026-09-08 23:38:00,2026-09-08 23:56:00,2026-09-08 23:38:00,2026-09-08 23:56:00,2026-09-08 23:53:00,3.0,3.0,2026-09-08 23:49:00,2026-09-09 00:06:00,,2.0,2026-09-08 23:43:00,2026-09-08 23:49:00,2026-09-08 23:59:00,2026-09-09 00:04:00,,,Хушвактов П. З.,Nesma Airlines,Выдача от 30 до 40 минут
